version,batch,operation,query,sample,milliseconds,count
baseline,1,verb-view-results,round,11,46.857291,46
baseline,1,verb-view-results,round,12,89.058583,46
baseline,1,verb-view-results,round,13,93.631625,46
baseline,1,verb-view-results,round,14,53.859416,46
baseline,1,verb-view-results,round,15,42.837375,46
baseline,1,verb-view-results,round,16,50.0425,46
baseline,1,verb-view-results,round,17,58.758875,46
baseline,1,verb-view-results,round,18,65.228625,46
baseline,1,verb-view-results,round,19,67.72725,46
after,1,all-view-results,zzzz-no-match,0,14.968833,0
after,1,all-view-results,zzzz-no-match,1,19.4775,0
after,1,all-view-results,zzzz-no-match,2,46.984792,0
after,1,all-view-results,zzzz-no-match,3,11.129583,0
after,1,all-view-results,zzzz-no-match,4,12.511584,0
after,1,all-view-results,zzzz-no-match,5,11.874667,0
after,1,all-view-results,zzzz-no-match,6,10.84025,0
after,1,all-view-results,zzzz-no-match,7,10.263792,0
after,1,all-view-results,zzzz-no-match,8,11.005875,0
after,1,all-view-results,zzzz-no-match,9,13.108667,0
after,1,all-view-results,zzzz-no-match,10,18.001584,0
after,1,all-view-results,zzzz-no-match,11,14.028083,0
after,1,all-view-results,zzzz-no-match,12,12.956541,0
after,1,all-view-results,zzzz-no-match,13,9.114792,0
after,1,all-view-results,zzzz-no-match,14,10.9295,0
after,1,all-view-results,zzzz-no-match,15,18.376709,0
after,1,all-view-results,zzzz-no-match,16,13.510791,0
after,1,all-view-results,zzzz-no-match,17,8.675709,0
after,1,all-view-results,zzzz-no-match,18,13.630666,0
after,1,all-view-results,zzzz-no-match,19,19.860791,0
after,1,verb-view-results,zzzz-no-match,0,9.555209,0
after,1,verb-view-results,zzzz-no-match,1,23.126125,0
after,1,verb-view-results,zzzz-no-match,2,17.372583,0
after,1,verb-view-results,zzzz-no-match,3,14.876417,0
after,1,verb-view-results,zzzz-no-match,4,15.812542,0
after,1,verb-view-results,zzzz-no-match,5,10.613584,0
after,1,verb-view-results,zzzz-no-match,6,12.5515,0
after,1,verb-view-results,zzzz-no-match,7,16.923958,0
after,1,verb-view-results,zzzz-no-match,8,12.791083,0
after,1,verb-view-results,zzzz-no-match,9,24.170667,0
after,1,verb-view-results,zzzz-no-match,10,9.549416,0
after,1,verb-view-results,zzzz-no-match,11,11.671459,0
after,1,verb-view-results,zzzz-no-match,12,8.737917,0
after,1,verb-view-results,zzzz-no-match,13,12.314125,0
after,1,verb-view-results,zzzz-no-match,14,24.213292,0
after,1,verb-view-results,zzzz-no-match,15,9.747084,0
after,1,verb-view-results,zzzz-no-match,16,9.403916,0
after,1,verb-view-results,zzzz-no-match,17,9.523042,0
after,1,verb-view-results,zzzz-no-match,18,20.64775,0
after,1,verb-view-results,zzzz-no-match,19,12.759625,0
baseline,1,all-view-results,zzzz-no-match,0,8.39325,0
baseline,1,all-view-results,zzzz-no-match,1,26.703708,0
baseline,1,all-view-results,zzzz-no-match,2,12.748583,0
baseline,1,all-view-results,zzzz-no-match,3,22.451291,0
baseline,1,all-view-results,zzzz-no-match,4,15.65875,0
baseline,1,all-view-results,zzzz-no-match,5,12.949333,0
baseline,1,all-view-results,zzzz-no-match,6,11.784833,0
baseline,1,all-view-results,zzzz-no-match,7,8.443458,0
baseline,1,all-view-results,zzzz-no-match,8,12.477375,0
baseline,1,all-view-results,zzzz-no-match,9,18.954542,0
baseline,1,all-view-results,zzzz-no-match,10,16.301542,0
baseline,1,all-view-results,zzzz-no-match,11,11.138042,0
baseline,1,all-view-results,zzzz-no-match,12,20.543084,0
baseline,1,all-view-results,zzzz-no-match,13,16.48325,0
baseline,1,all-view-results,zzzz-no-match,14,19.408625,0
baseline,1,all-view-results,zzzz-no-match,15,11.401208,0
baseline,1,all-view-results,zzzz-no-match,16,10.729167,0
baseline,1,all-view-results,zzzz-no-match,17,10.646041,0
baseline,1,all-view-results,zzzz-no-match,18,10.689167,0
baseline,1,all-view-results,zzzz-no-match,19,21.033167,0
baseline,1,verb-view-results,zzzz-no-match,0,8.108917,0
baseline,1,verb-view-results,zzzz-no-match,1,13.678583,0
baseline,1,verb-view-results,zzzz-no-match,2,16.317417,0
baseline,1,verb-view-results,zzzz-no-match,3,30.364209,0
baseline,1,verb-view-results,zzzz-no-match,4,17.823875,0
baseline,1,verb-view-results,zzzz-no-match,5,14.681334,0
baseline,1,verb-view-results,zzzz-no-match,6,17.413458,0
baseline,1,verb-view-results,zzzz-no-match,7,16.6285,0
baseline,1,verb-view-results,zzzz-no-match,8,30.038292,0
baseline,1,verb-view-results,zzzz-no-match,9,9.041792,0
baseline,1,verb-view-results,zzzz-no-match,10,47.104625,0
baseline,1,verb-view-results,zzzz-no-match,11,15.024584,0
baseline,1,verb-view-results,zzzz-no-match,12,10.660333,0
baseline,1,verb-view-results,zzzz-no-match,13,28.457167,0
baseline,1,verb-view-results,zzzz-no-match,14,27.144875,0
baseline,1,verb-view-results,zzzz-no-match,15,32.24825,0
baseline,1,verb-view-results,zzzz-no-match,16,22.319375,0
baseline,1,verb-view-results,zzzz-no-match,17,12.7225,0
baseline,1,verb-view-results,zzzz-no-match,18,20.234334,0
baseline,1,verb-view-results,zzzz-no-match,19,13.446583,0
baseline,2,all-view-results,,0,18.373166,1228
baseline,2,all-view-results,,1,5.171,1228
baseline,2,all-view-results,,2,5.160083,1228
baseline,2,all-view-results,,3,29.92225,1228
baseline,2,all-view-results,,4,5.185459,1228
baseline,2,all-view-results,,5,4.830625,1228
baseline,2,all-view-results,,6,11.048083,1228
baseline,2,all-view-results,,7,13.916375,1228
baseline,2,all-view-results,,8,4.835958,1228
baseline,2,all-view-results,,9,11.667583,1228
baseline,2,all-view-results,,10,4.034875,1228
baseline,2,all-view-results,,11,15.136583,1228
baseline,2,all-view-results,,12,4.12075,1228
baseline,2,all-view-results,,13,4.481958,1228
baseline,2,all-view-results,,14,5.92425,1228
baseline,2,all-view-results,,15,20.6965,1228
baseline,2,all-view-results,,16,4.339709,1228
baseline,2,all-view-results,,17,5.533875,1228
baseline,2,all-view-results,,18,6.495167,1228
baseline,2,all-view-results,,19,18.948375,1228
baseline,2,verb-view-results,,0,15.333666,620
baseline,2,verb-view-results,,1,13.587208,620
baseline,2,verb-view-results,,2,5.158792,620
baseline,2,verb-view-results,,3,16.706083,620
baseline,2,verb-view-results,,4,6.892208,620
baseline,2,verb-view-results,,5,5.958625,620
baseline,2,verb-view-results,,6,4.780667,620
baseline,2,verb-view-results,,7,4.874459,620
baseline,2,verb-view-results,,8,9.708917,620
baseline,2,verb-view-results,,9,4.699125,620
baseline,2,verb-view-results,,10,13.218709,620
baseline,2,verb-view-results,,11,16.674708,620
baseline,2,verb-view-results,,12,13.786625,620
baseline,2,verb-view-results,,13,15.111667,620
baseline,2,verb-view-results,,14,10.584958,620
baseline,2,verb-view-results,,15,5.597917,620
baseline,2,verb-view-results,,16,4.752458,620
baseline,2,verb-view-results,,17,5.313292,620
baseline,2,verb-view-results,,18,5.303959,620
baseline,2,verb-view-results,,19,6.778708,620
after,2,all-view-results,,0,1.561625,1228
after,2,all-view-results,,1,2.100708,1228
after,2,all-view-results,,2,5.553417,1228
after,2,all-view-results,,3,3.588459,1228
after,2,all-view-results,,4,1.499541,1228
after,2,all-view-results,,5,1.427458,1228
after,2,all-view-results,,6,1.781708,1228
after,2,all-view-results,,7,1.487375,1228
after,2,all-view-results,,8,1.328,1228
after,2,all-view-results,,9,1.293291,1228
after,2,all-view-results,,10,1.292458,1228
after,2,all-view-results,,11,2.250084,1228
after,2,all-view-results,,12,1.878458,1228
after,2,all-view-results,,13,1.775125,1228
after,2,all-view-results,,14,1.851,1228
after,2,all-view-results,,15,1.360375,1228
after,2,all-view-results,,16,3.760084,1228
after,2,all-view-results,,17,4.073041,1228
after,2,all-view-results,,18,2.901042,1228
after,2,all-view-results,,19,1.858417,1228
after,2,verb-view-results,,0,8.193333,620
after,2,verb-view-results,,1,3.307333,620
after,2,verb-view-results,,2,3.209083,620
after,2,verb-view-results,,3,3.014917,620
after,2,verb-view-results,,4,13.455542,620
after,2,verb-view-results,,5,6.884458,620
after,2,verb-view-results,,6,7.874417,620
after,2,verb-view-results,,7,2.771042,620
after,2,verb-view-results,,8,10.465625,620
after,2,verb-view-results,,9,3.722125,620
after,2,verb-view-results,,10,3.690209,620
after,2,verb-view-results,,11,8.5845,620
after,2,verb-view-results,,12,3.626042,620
after,2,verb-view-results,,13,3.081125,620
after,2,verb-view-results,,14,10.074833,620
after,2,verb-view-results,,15,2.768333,620
after,2,verb-view-results,,16,2.960333,620
after,2,verb-view-results,,17,16.437583,620
after,2,verb-view-results,,18,11.831958,620
after,2,verb-view-results,,19,5.352875,620
baseline,2,all-view-results,   ,0,6.265,1228
baseline,2,all-view-results,   ,1,4.460666,1228
baseline,2,all-view-results,   ,2,4.261791,1228
baseline,2,all-view-results,   ,3,8.728542,1228
baseline,2,all-view-results,   ,4,5.0035,1228
baseline,2,all-view-results,   ,5,14.564958,1228
baseline,2,all-view-results,   ,6,5.898667,1228
baseline,2,all-view-results,   ,7,12.467625,1228
baseline,2,all-view-results,   ,8,4.2555,1228
baseline,2,all-view-results,   ,9,4.538833,1228
baseline,2,all-view-results,   ,10,6.730667,1228
baseline,2,all-view-results,   ,11,8.365583,1228
baseline,2,all-view-results,   ,12,6.095292,1228
baseline,2,all-view-results,   ,13,4.893042,1228
baseline,2,all-view-results,   ,14,15.918,1228
baseline,2,all-view-results,   ,15,12.254667,1228
baseline,2,all-view-results,   ,16,5.501875,1228
baseline,2,all-view-results,   ,17,21.546458,1228
baseline,2,all-view-results,   ,18,5.023083,1228
baseline,2,all-view-results,   ,19,6.3455,1228
baseline,2,verb-view-results,   ,0,79.433542,620
baseline,2,verb-view-results,   ,1,25.079958,620
baseline,2,verb-view-results,   ,2,51.03,620
baseline,2,verb-view-results,   ,3,42.858875,620
baseline,2,verb-view-results,   ,4,39.751708,620
baseline,2,verb-view-results,   ,5,5.986792,620
baseline,2,verb-view-results,   ,6,25.089084,620
baseline,2,verb-view-results,   ,7,282.011417,620
baseline,2,verb-view-results,   ,8,183.292417,620
baseline,2,verb-view-results,   ,9,126.641833,620
baseline,2,verb-view-results,   ,10,101.091125,620
baseline,2,verb-view-results,   ,11,121.118417,620
baseline,2,verb-view-results,   ,12,94.983125,620
baseline,2,verb-view-results,   ,13,21.218583,620
baseline,2,verb-view-results,   ,14,17.376,620
baseline,2,verb-view-results,   ,15,11.980208,620
baseline,2,verb-view-results,   ,16,4.979375,620
baseline,2,verb-view-results,   ,17,19.781916,620
baseline,2,verb-view-results,   ,18,270.393541,620
baseline,2,verb-view-results,   ,19,122.296334,620
after,2,all-view-results,   ,0,5.441417,1228
after,2,all-view-results,   ,1,2.195625,1228
after,2,all-view-results,   ,2,1.708625,1228
after,2,all-view-results,   ,3,1.718,1228
after,2,all-view-results,   ,4,1.715458,1228
after,2,all-view-results,   ,5,1.780709,1228
after,2,all-view-results,   ,6,11.985542,1228
after,2,all-view-results,   ,7,2.005917,1228
after,2,all-view-results,   ,8,10.238625,1228
after,2,all-view-results,   ,9,1.561708,1228
after,2,all-view-results,   ,10,1.686125,1228
after,2,all-view-results,   ,11,1.743916,1228
after,2,all-view-results,   ,12,1.608833,1228
after,2,all-view-results,   ,13,1.646375,1228
after,2,all-view-results,   ,14,1.375792,1228
after,2,all-view-results,   ,15,1.997,1228
after,2,all-view-results,   ,16,1.88,1228
after,2,all-view-results,   ,17,1.391916,1228
after,2,all-view-results,   ,18,1.553542,1228
after,2,all-view-results,   ,19,1.608333,1228
after,2,verb-view-results,   ,0,5.583125,620
after,2,verb-view-results,   ,1,3.188708,620
after,2,verb-view-results,   ,2,19.169292,620
after,2,verb-view-results,   ,3,15.807958,620
after,2,verb-view-results,   ,4,3.835375,620
after,2,verb-view-results,   ,5,2.851,620
after,2,verb-view-results,   ,6,11.713416,620
after,2,verb-view-results,   ,7,20.872,620
after,2,verb-view-results,   ,8,6.499375,620
after,2,verb-view-results,   ,9,18.632958,620
after,2,verb-view-results,   ,10,3.429042,620
after,2,verb-view-results,   ,11,13.7745,620
after,2,verb-view-results,   ,12,4.049,620
after,2,verb-view-results,   ,13,6.371958,620
after,2,verb-view-results,   ,14,3.953417,620
after,2,verb-view-results,   ,15,3.461333,620
after,2,verb-view-results,   ,16,18.258459,620
after,2,verb-view-results,   ,17,11.399417,620
after,2,verb-view-results,   ,18,4.089792,620
after,2,verb-view-results,   ,19,16.140666,620
baseline,2,all-view-results,l,0,33.062292,858
baseline,2,all-view-results,l,1,100.820375,858
baseline,2,all-view-results,l,2,81.452375,858
baseline,2,all-view-results,l,3,36.232417,858
baseline,2,all-view-results,l,4,32.175541,858
baseline,2,all-view-results,l,5,34.18025,858
baseline,2,all-view-results,l,6,33.364542,858
baseline,2,all-view-results,l,7,45.87725,858
baseline,2,all-view-results,l,8,25.937,858
baseline,2,all-view-results,l,9,22.586375,858
baseline,2,all-view-results,l,10,30.4595,858
baseline,2,all-view-results,l,11,25.563417,858
baseline,2,all-view-results,l,12,28.502666,858
baseline,2,all-view-results,l,13,35.969042,858
baseline,2,all-view-results,l,14,33.278,858
baseline,2,all-view-results,l,15,26.979292,858
baseline,2,all-view-results,l,16,22.830375,858
baseline,2,all-view-results,l,17,31.643333,858
baseline,2,all-view-results,l,18,24.138917,858
baseline,2,all-view-results,l,19,21.309666,858
baseline,2,verb-view-results,l,0,20.049917,500
baseline,2,verb-view-results,l,1,31.802291,500
baseline,2,verb-view-results,l,2,18.170125,500
baseline,2,verb-view-results,l,3,28.959042,500
baseline,2,verb-view-results,l,4,54.441708,500
baseline,2,verb-view-results,l,5,50.434458,500
baseline,2,verb-view-results,l,6,15.446167,500
baseline,2,verb-view-results,l,7,32.554667,500
baseline,2,verb-view-results,l,8,41.467459,500
baseline,2,verb-view-results,l,9,42.131375,500
baseline,2,verb-view-results,l,10,98.169667,500
baseline,2,verb-view-results,l,11,38.906292,500
baseline,2,verb-view-results,l,12,28.389167,500
baseline,2,verb-view-results,l,13,35.308125,500
baseline,2,verb-view-results,l,14,33.742875,500
baseline,2,verb-view-results,l,15,37.013083,500
baseline,2,verb-view-results,l,16,43.21825,500
baseline,2,verb-view-results,l,17,23.028292,500
baseline,2,verb-view-results,l,18,62.256,500
baseline,2,verb-view-results,l,19,24.332625,500
after,2,all-view-results,l,0,5.458583,858
after,2,all-view-results,l,1,17.062791,858
after,2,all-view-results,l,2,6.001375,858
after,2,all-view-results,l,3,7.600333,858
after,2,all-view-results,l,4,5.341667,858
after,2,all-view-results,l,5,8.338541,858
after,2,all-view-results,l,6,7.015375,858
after,2,all-view-results,l,7,17.111667,858
after,2,all-view-results,l,8,10.4155,858
after,2,all-view-results,l,9,5.634625,858
after,2,all-view-results,l,10,15.876792,858
after,2,all-view-results,l,11,8.153542,858
after,2,all-view-results,l,12,5.802333,858
after,2,all-view-results,l,13,5.271166,858
after,2,all-view-results,l,14,5.941458,858
after,2,all-view-results,l,15,6.811583,858
after,2,all-view-results,l,16,6.445709,858
after,2,all-view-results,l,17,7.028042,858
after,2,all-view-results,l,18,15.270333,858
after,2,all-view-results,l,19,5.876667,858
after,2,verb-view-results,l,0,15.712625,500
after,2,verb-view-results,l,1,13.693292,500
after,2,verb-view-results,l,2,7.191833,500
after,2,verb-view-results,l,3,8.900291,500
after,2,verb-view-results,l,4,7.383375,500
after,2,verb-view-results,l,5,10.289458,500
after,2,verb-view-results,l,6,15.518125,500
after,2,verb-view-results,l,7,11.733458,500
after,2,verb-view-results,l,8,24.848708,500
after,2,verb-view-results,l,9,15.818917,500
after,2,verb-view-results,l,10,18.105042,500
after,2,verb-view-results,l,11,26.512583,500
after,2,verb-view-results,l,12,11.852333,500
after,2,verb-view-results,l,13,21.477042,500
after,2,verb-view-results,l,14,10.367708,500
after,2,verb-view-results,l,15,28.151,500
after,2,verb-view-results,l,16,22.680416,500
after,2,verb-view-results,l,17,21.597458,500
after,2,verb-view-results,l,18,28.067125,500
after,2,verb-view-results,l,19,12.03725,500
baseline,2,all-view-results,look,0,41.529458,40
baseline,2,all-view-results,look,1,43.724708,40
baseline,2,all-view-results,look,2,48.681375,40
baseline,2,all-view-results,look,3,47.81125,40
baseline,2,all-view-results,look,4,38.946375,40
baseline,2,all-view-results,look,5,48.679,40
baseline,2,all-view-results,look,6,66.328708,40
baseline,2,all-view-results,look,7,48.65675,40
baseline,2,all-view-results,look,8,49.780291,40
baseline,2,all-view-results,look,9,52.581916,40
baseline,2,all-view-results,look,10,30.4085,40
baseline,2,all-view-results,look,11,51.065917,40
baseline,2,all-view-results,look,12,58.556375,40
baseline,2,all-view-results,look,13,41.486041,40
baseline,2,all-view-results,look,14,55.552542,40
baseline,2,all-view-results,look,15,34.304,40
baseline,2,all-view-results,look,16,50.99275,40
baseline,2,all-view-results,look,17,60.607584,40
baseline,2,all-view-results,look,18,34.725792,40
baseline,2,all-view-results,look,19,48.108458,40
baseline,2,verb-view-results,look,0,39.425375,10
baseline,2,verb-view-results,look,1,53.618667,10
baseline,2,verb-view-results,look,2,38.859458,10
baseline,2,verb-view-results,look,3,93.771667,10
baseline,2,verb-view-results,look,4,38.624291,10
baseline,2,verb-view-results,look,5,57.573083,10
baseline,2,verb-view-results,look,6,49.748,10
baseline,2,verb-view-results,look,7,33.704667,10
baseline,2,verb-view-results,look,8,36.8145,10
baseline,2,verb-view-results,look,9,33.480833,10
baseline,2,verb-view-results,look,10,35.308417,10
baseline,2,verb-view-results,look,11,33.083833,10
baseline,2,verb-view-results,look,12,50.35075,10
baseline,2,verb-view-results,look,13,43.378959,10
baseline,2,verb-view-results,look,14,45.680792,10
baseline,2,verb-view-results,look,15,29.831958,10
baseline,2,verb-view-results,look,16,42.069125,10
baseline,2,verb-view-results,look,17,45.001958,10
baseline,2,verb-view-results,look,18,34.305833,10
baseline,2,verb-view-results,look,19,78.46675,10
after,2,all-view-results,look,0,11.745917,40
after,2,all-view-results,look,1,16.968625,40
after,2,all-view-results,look,2,14.35175,40
after,2,all-view-results,look,3,16.330292,40
after,2,all-view-results,look,4,8.8115,40
after,2,all-view-results,look,5,10.649,40
after,2,all-view-results,look,6,14.686125,40
after,2,all-view-results,look,7,15.722875,40
after,2,all-view-results,look,8,11.479292,40
after,2,all-view-results,look,9,7.142041,40
after,2,all-view-results,look,10,11.7685,40
after,2,all-view-results,look,11,10.3735,40
after,2,all-view-results,look,12,9.536417,40
after,2,all-view-results,look,13,12.039041,40
after,2,all-view-results,look,14,11.719792,40
after,2,all-view-results,look,15,11.657125,40
after,2,all-view-results,look,16,11.062541,40
after,2,all-view-results,look,17,10.10775,40
after,2,all-view-results,look,18,11.283333,40
after,2,all-view-results,look,19,12.7605,40
after,2,verb-view-results,look,0,8.994417,10
after,2,verb-view-results,look,1,10.605042,10
after,2,verb-view-results,look,2,13.167209,10
after,2,verb-view-results,look,3,10.964792,10
after,2,verb-view-results,look,4,21.904125,10
after,2,verb-view-results,look,5,11.039833,10
after,2,verb-view-results,look,6,10.877958,10
after,2,verb-view-results,look,7,14.775917,10
after,2,verb-view-results,look,8,10.753291,10
after,2,verb-view-results,look,9,13.398792,10
after,2,verb-view-results,look,10,28.324333,10
after,2,verb-view-results,look,11,29.822375,10
after,2,verb-view-results,look,12,13.039709,10
after,2,verb-view-results,look,13,32.843042,10
after,2,verb-view-results,look,14,11.827334,10
after,2,verb-view-results,look,15,20.075958,10
after,2,verb-view-results,look,16,18.926208,10
after,2,verb-view-results,look,17,10.184667,10
after,2,verb-view-results,look,18,13.370166,10
after,2,verb-view-results,look,19,11.101458,10
baseline,2,all-view-results,look into,0,32.818209,2
baseline,2,all-view-results,look into,1,34.680334,2
baseline,2,all-view-results,look into,2,33.290708,2
baseline,2,all-view-results,look into,3,33.643291,2
baseline,2,all-view-results,look into,4,32.239583,2
baseline,2,all-view-results,look into,5,33.825458,2
baseline,2,all-view-results,look into,6,29.000917,2
baseline,2,all-view-results,look into,7,32.035917,2
baseline,2,all-view-results,look into,8,31.114791,2
baseline,2,all-view-results,look into,9,35.392917,2
baseline,2,all-view-results,look into,10,39.425125,2
baseline,2,all-view-results,look into,11,44.494208,2
baseline,2,all-view-results,look into,12,28.169125,2
baseline,2,all-view-results,look into,13,35.010958,2
baseline,2,all-view-results,look into,14,36.673375,2
baseline,2,all-view-results,look into,15,32.66975,2
baseline,2,all-view-results,look into,16,34.219375,2
baseline,2,all-view-results,look into,17,33.109208,2
baseline,2,all-view-results,look into,18,33.17125,2
baseline,2,all-view-results,look into,19,33.156583,2
baseline,2,verb-view-results,look into,0,33.759708,2
baseline,2,verb-view-results,look into,1,33.254667,2
baseline,2,verb-view-results,look into,2,29.819625,2
baseline,2,verb-view-results,look into,3,27.865542,2
baseline,2,verb-view-results,look into,4,28.9645,2
baseline,2,verb-view-results,look into,5,32.415417,2
baseline,2,verb-view-results,look into,6,31.4155,2
baseline,2,verb-view-results,look into,7,32.925417,2
baseline,2,verb-view-results,look into,8,31.77475,2
baseline,2,verb-view-results,look into,9,31.8225,2
baseline,2,verb-view-results,look into,10,32.313125,2
baseline,2,verb-view-results,look into,11,32.47325,2
baseline,2,verb-view-results,look into,12,33.179125,2
baseline,2,verb-view-results,look into,13,33.737875,2
baseline,2,verb-view-results,look into,14,31.83875,2
baseline,2,verb-view-results,look into,15,32.570792,2
baseline,2,verb-view-results,look into,16,42.336292,2
baseline,2,verb-view-results,look into,17,33.38275,2
baseline,2,verb-view-results,look into,18,32.770917,2
baseline,2,verb-view-results,look into,19,33.553917,2
after,2,all-view-results,look into,0,20.688,2
after,2,all-view-results,look into,1,12.704541,2
after,2,all-view-results,look into,2,10.744042,2
after,2,all-view-results,look into,3,21.245708,2
after,2,all-view-results,look into,4,16.657458,2
after,2,all-view-results,look into,5,29.910708,2
after,2,all-view-results,look into,6,51.21875,2
after,2,all-view-results,look into,7,14.492,2
after,2,all-view-results,look into,8,24.25325,2
after,2,all-view-results,look into,9,39.968167,2
after,2,all-view-results,look into,10,79.930791,2
after,2,all-view-results,look into,11,11.580542,2
after,2,all-view-results,look into,12,78.405375,2
after,2,all-view-results,look into,13,19.957084,2
after,2,all-view-results,look into,14,10.707625,2
after,2,all-view-results,look into,15,11.770708,2
after,2,all-view-results,look into,16,15.038541,2
after,2,all-view-results,look into,17,17.894,2
after,2,all-view-results,look into,18,14.876417,2
after,2,all-view-results,look into,19,13.618166,2
after,2,verb-view-results,look into,0,11.634417,2
after,2,verb-view-results,look into,1,14.067583,2
after,2,verb-view-results,look into,2,10.866083,2
after,2,verb-view-results,look into,3,10.052625,2
after,2,verb-view-results,look into,4,11.835542,2
after,2,verb-view-results,look into,5,10.448292,2
after,2,verb-view-results,look into,6,10.414458,2
after,2,verb-view-results,look into,7,12.323875,2
after,2,verb-view-results,look into,8,10.69625,2
after,2,verb-view-results,look into,9,9.426333,2
after,2,verb-view-results,look into,10,13.615708,2
after,2,verb-view-results,look into,11,17.060708,2
after,2,verb-view-results,look into,12,14.639584,2
after,2,verb-view-results,look into,13,17.386416,2
after,2,verb-view-results,look into,14,13.580167,2
after,2,verb-view-results,look into,15,19.4475,2
after,2,verb-view-results,look into,16,14.778334,2
after,2,verb-view-results,look into,17,10.474125,2
after,2,verb-view-results,look into,18,11.629334,2
after,2,verb-view-results,look into,19,14.424333,2
baseline,2,all-view-results,調べ,0,43.309917,10
baseline,2,all-view-results,調べ,1,43.601459,10
baseline,2,all-view-results,調べ,2,51.194542,10
baseline,2,all-view-results,調べ,3,56.023375,10
baseline,2,all-view-results,調べ,4,52.677375,10
baseline,2,all-view-results,調べ,5,46.885792,10
baseline,2,all-view-results,調べ,6,44.306416,10
baseline,2,all-view-results,調べ,7,47.941958,10
baseline,2,all-view-results,調べ,8,50.63325,10
baseline,2,all-view-results,調べ,9,68.834625,10
baseline,2,all-view-results,調べ,10,46.996458,10
baseline,2,all-view-results,調べ,11,44.667,10
baseline,2,all-view-results,調べ,12,47.75975,10
baseline,2,all-view-results,調べ,13,45.706417,10
baseline,2,all-view-results,調べ,14,40.783334,10
baseline,2,all-view-results,調べ,15,41.74175,10
baseline,2,all-view-results,調べ,16,40.649458,10
baseline,2,all-view-results,調べ,17,41.454709,10
baseline,2,all-view-results,調べ,18,40.619083,10
baseline,2,all-view-results,調べ,19,39.418083,10
baseline,2,verb-view-results,調べ,0,62.880375,6
baseline,2,verb-view-results,調べ,1,78.567958,6
baseline,2,verb-view-results,調べ,2,55.628917,6
baseline,2,verb-view-results,調べ,3,46.563209,6
baseline,2,verb-view-results,調べ,4,42.837916,6
baseline,2,verb-view-results,調べ,5,42.883,6
baseline,2,verb-view-results,調べ,6,53.631416,6
baseline,2,verb-view-results,調べ,7,46.806959,6
baseline,2,verb-view-results,調べ,8,48.670209,6
baseline,2,verb-view-results,調べ,9,47.15025,6
baseline,2,verb-view-results,調べ,10,69.900208,6
baseline,2,verb-view-results,調べ,11,54.770208,6
baseline,2,verb-view-results,調べ,12,44.094833,6
baseline,2,verb-view-results,調べ,13,45.4565,6
baseline,2,verb-view-results,調べ,14,43.673625,6
baseline,2,verb-view-results,調べ,15,44.575417,6
baseline,2,verb-view-results,調べ,16,41.54125,6
baseline,2,verb-view-results,調べ,17,45.764833,6
baseline,2,verb-view-results,調べ,18,45.948459,6
baseline,2,verb-view-results,調べ,19,45.025958,6
after,2,all-view-results,調べ,0,12.789125,10
after,2,all-view-results,調べ,1,22.737375,10
after,2,all-view-results,調べ,2,13.947792,10
after,2,all-view-results,調べ,3,14.302584,10
after,2,all-view-results,調べ,4,18.69625,10
after,2,all-view-results,調べ,5,17.273791,10
after,2,all-view-results,調べ,6,18.873333,10
after,2,all-view-results,調べ,7,19.429792,10
after,2,all-view-results,調べ,8,17.587875,10
after,2,all-view-results,調べ,9,16.820959,10
after,2,all-view-results,調べ,10,20.041833,10
after,2,all-view-results,調べ,11,29.987042,10
after,2,all-view-results,調べ,12,16.370208,10
after,2,all-view-results,調べ,13,22.165834,10
after,2,all-view-results,調べ,14,19.986584,10
after,2,all-view-results,調べ,15,20.478167,10
after,2,all-view-results,調べ,16,20.566917,10
after,2,all-view-results,調べ,17,16.255167,10
after,2,all-view-results,調べ,18,15.743458,10
after,2,all-view-results,調べ,19,15.881,10
after,2,verb-view-results,調べ,0,19.57975,6
after,2,verb-view-results,調べ,1,15.77325,6
after,2,verb-view-results,調べ,2,19.095584,6
after,2,verb-view-results,調べ,3,17.568166,6
after,2,verb-view-results,調べ,4,17.423291,6
after,2,verb-view-results,調べ,5,15.750291,6
after,2,verb-view-results,調べ,6,20.606583,6
after,2,verb-view-results,調べ,7,15.036125,6
after,2,verb-view-results,調べ,8,15.824833,6
after,2,verb-view-results,調べ,9,17.090834,6
after,2,verb-view-results,調べ,10,18.224125,6
after,2,verb-view-results,調べ,11,20.003584,6
after,2,verb-view-results,調べ,12,21.455791,6
after,2,verb-view-results,調べ,13,13.095208,6
after,2,verb-view-results,調べ,14,14.45675,6
after,2,verb-view-results,調べ,15,13.724417,6
after,2,verb-view-results,調べ,16,18.713375,6
after,2,verb-view-results,調べ,17,16.0795,6
after,2,verb-view-results,調べ,18,15.456292,6
after,2,verb-view-results,調べ,19,13.187708,6
baseline,2,all-view-results,round,0,45.152583,52
baseline,2,all-view-results,round,1,34.080708,52
baseline,2,all-view-results,round,2,56.981375,52
baseline,2,all-view-results,round,3,38.917791,52
baseline,2,all-view-results,round,4,34.025875,52
baseline,2,all-view-results,round,5,35.821542,52
baseline,2,all-view-results,round,6,33.006083,52
baseline,2,all-view-results,round,7,33.127458,52
baseline,2,all-view-results,round,8,31.18675,52
baseline,2,all-view-results,round,9,33.047708,52
baseline,2,all-view-results,round,10,34.184708,52
baseline,2,all-view-results,round,11,30.632291,52
baseline,2,all-view-results,round,12,30.939833,52
